result,table,_start,_stop,_time,_value,_field,_measurement,host,sensor_id,topic
mean,10,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 05:05:00+00:00,22.59333333333335,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/00:00:00:00:00:00
mean,10,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 05:10:00+00:00,22.720000000000002,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/00:00:00:00:00:00
mean,10,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 05:15:00+00:00,22.366666666666664,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/00:00:00:00:00:00
mean,10,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 05:20:00+00:00,22.45666666666666,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/00:00:00:00:00:00
mean,10,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 05:25:00+00:00,22.596551724137942,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/00:00:00:00:00:00
mean,10,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 05:30:00+00:00,22.158620689655177,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/00:00:00:00:00:00
mean,10,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 05:35:00+00:00,22.06206896551724,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/00:00:00:00:00:00
mean,10,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 05:40:00+00:00,22.74,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/00:00:00:00:00:00
mean,10,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 05:45:00+00:00,23.173333333333332,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/00:00:00:00:00:00
mean,10,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 05:50:00+00:00,23.339999999999996,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/00:00:00:00:00:00
mean,10,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 05:55:00+00:00,23.439285714285713,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/00:00:00:00:00:00
mean,10,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 06:00:00+00:00,23.628571428571426,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/00:00:00:00:00:00
mean,10,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 06:05:00+00:00,23.839285714285715,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/00:00:00:00:00:00
mean,10,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 06:10:00+00:00,23.532142857142865,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/00:00:00:00:00:00
mean,10,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 06:15:00+00:00,23.45357142857144,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/00:00:00:00:00:00
mean,10,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 06:20:00+00:00,23.26,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/00:00:00:00:00:00
mean,10,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 06:25:00+00:00,23.45925925925926,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/00:00:00:00:00:00
mean,10,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 06:30:00+00:00,22.896428571428572,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/00:00:00:00:00:00
mean,10,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 06:35:00+00:00,22.306666666666676,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/00:00:00:00:00:00
mean,10,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 06:40:00+00:00,22.179310344827584,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/00:00:00:00:00:00
mean,10,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 06:45:00+00:00,21.98,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/00:00:00:00:00:00
mean,10,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 06:50:00+00:00,21.928571428571434,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/00:00:00:00:00:00
mean,10,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 06:55:00+00:00,22.827999999999996,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/00:00:00:00:00:00
mean,10,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 07:00:00+00:00,24.422222222222235,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/00:00:00:00:00:00
mean,10,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 07:05:00+00:00,24.600000000000012,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/00:00:00:00:00:00
mean,10,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 07:10:00+00:00,24.600000000000012,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/00:00:00:00:00:00
mean,10,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 07:15:00+00:00,24.621428571428588,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/00:00:00:00:00:00
mean,10,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 07:20:00+00:00,24.700000000000006,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/00:00:00:00:00:00
mean,10,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 07:25:00+00:00,24.746666666666652,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/00:00:00:00:00:00
mean,10,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 07:30:00+00:00,24.806666666666658,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/00:00:00:00:00:00
mean,10,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 07:35:00+00:00,24.844827586206886,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/00:00:00:00:00:00
mean,10,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 07:40:00+00:00,24.86333333333333,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/00:00:00:00:00:00
mean,10,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 07:45:00+00:00,24.823333333333338,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/00:00:00:00:00:00
mean,10,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 07:48:40.671758+00:00,24.699999999999992,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/00:00:00:00:00:00
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-16 10:30:00+00:00,24.242857142857144,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 02:10:00+00:00,28.366666666666664,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 02:15:00+00:00,28.746666666666652,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 02:20:00+00:00,29.03000000000001,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 02:25:00+00:00,29.100000000000016,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 02:30:00+00:00,29.160714285714302,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 02:35:00+00:00,29.200000000000014,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 02:40:00+00:00,29.225925925925914,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 02:45:00+00:00,29.299999999999986,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 02:50:00+00:00,29.299999999999986,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 02:55:00+00:00,29.299999999999986,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 03:00:00+00:00,29.313333333333322,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 03:05:00+00:00,29.32333333333332,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 03:10:00+00:00,29.306896551724126,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 03:15:00+00:00,29.429999999999993,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 03:20:00+00:00,29.42333333333332,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 03:25:00+00:00,29.399999999999984,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 03:30:00+00:00,29.399999999999984,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 03:35:00+00:00,29.399999999999984,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 03:40:00+00:00,29.399999999999984,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 03:45:00+00:00,29.399999999999984,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 03:50:00+00:00,29.399999999999984,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 03:55:00+00:00,29.399999999999984,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 04:00:00+00:00,29.399999999999984,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 04:05:00+00:00,29.399999999999984,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 04:10:00+00:00,29.493333333333332,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 04:15:00+00:00,29.5,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 04:20:00+00:00,29.5,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 04:25:00+00:00,29.5,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 04:30:00+00:00,29.5,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 04:35:00+00:00,29.523333333333337,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 04:40:00+00:00,29.582758620689667,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 04:45:00+00:00,29.600000000000016,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 04:50:00+00:00,29.54666666666667,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 04:55:00+00:00,29.555172413793116,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 05:00:00+00:00,29.600000000000016,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 05:05:00+00:00,29.600000000000016,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 05:10:00+00:00,29.600000000000016,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 05:15:00+00:00,29.600000000000016,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 05:20:00+00:00,29.600000000000016,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 06:25:00+00:00,29.800000000000008,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 06:30:00+00:00,29.799999999999986,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 06:35:00+00:00,29.799999999999986,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 06:40:00+00:00,29.799999999999986,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 06:45:00+00:00,29.799999999999986,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 06:50:00+00:00,29.799999999999986,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 06:55:00+00:00,29.799999999999986,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 07:00:00+00:00,29.799999999999986,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 07:05:00+00:00,29.806666666666654,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 07:10:00+00:00,29.799999999999986,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 07:15:00+00:00,29.799999999999986,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 07:20:00+00:00,29.803448275862056,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 07:25:00+00:00,29.817857142857132,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 07:30:00+00:00,29.818518518518513,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 07:35:00+00:00,29.899999999999984,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-17 07:40:00+00:00,29.899999999999984,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,11,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-20 08:05:00+00:00,24.240000000000002,temp,cucumber,f199a2094793,60:55:F9:ED:F5:DC,cucumber/sensors/60:55:F9:ED:F5:DC
mean,12,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-20 06:15:00+00:00,21.110526315789468,temp,cucumber,f199a2094793,68:67:25:2D:02:6E,cucumber/sensors/00:00:00:00:00:00
mean,12,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-20 06:20:00+00:00,21.732142857142858,temp,cucumber,f199a2094793,68:67:25:2D:02:6E,cucumber/sensors/00:00:00:00:00:00
mean,12,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-20 06:25:00+00:00,21.325,temp,cucumber,f199a2094793,68:67:25:2D:02:6E,cucumber/sensors/00:00:00:00:00:00
mean,12,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-20 06:30:00+00:00,21.27826086956522,temp,cucumber,f199a2094793,68:67:25:2D:02:6E,cucumber/sensors/00:00:00:00:00:00
mean,12,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-20 06:40:00+00:00,21.272727272727277,temp,cucumber,f199a2094793,68:67:25:2D:02:6E,cucumber/sensors/00:00:00:00:00:00
mean,12,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-20 06:45:00+00:00,20.762068965517248,temp,cucumber,f199a2094793,68:67:25:2D:02:6E,cucumber/sensors/00:00:00:00:00:00
mean,12,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-20 06:50:00+00:00,20.592857142857152,temp,cucumber,f199a2094793,68:67:25:2D:02:6E,cucumber/sensors/00:00:00:00:00:00
mean,12,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-20 06:55:00+00:00,20.471428571428564,temp,cucumber,f199a2094793,68:67:25:2D:02:6E,cucumber/sensors/00:00:00:00:00:00
mean,12,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-20 07:00:00+00:00,20.320689655172416,temp,cucumber,f199a2094793,68:67:25:2D:02:6E,cucumber/sensors/00:00:00:00:00:00
mean,12,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-20 07:05:00+00:00,20.300000000000004,temp,cucumber,f199a2094793,68:67:25:2D:02:6E,cucumber/sensors/00:00:00:00:00:00
mean,12,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-20 07:10:00+00:00,20.171428571428574,temp,cucumber,f199a2094793,68:67:25:2D:02:6E,cucumber/sensors/00:00:00:00:00:00
mean,12,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-20 07:15:00+00:00,20.100000000000012,temp,cucumber,f199a2094793,68:67:25:2D:02:6E,cucumber/sensors/00:00:00:00:00:00
mean,12,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-20 07:20:00+00:00,20.04137931034483,temp,cucumber,f199a2094793,68:67:25:2D:02:6E,cucumber/sensors/00:00:00:00:00:00
mean,12,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-20 07:25:00+00:00,20.100000000000012,temp,cucumber,f199a2094793,68:67:25:2D:02:6E,cucumber/sensors/00:00:00:00:00:00
mean,12,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-20 07:30:00+00:00,20.117241379310357,temp,cucumber,f199a2094793,68:67:25:2D:02:6E,cucumber/sensors/00:00:00:00:00:00
mean,12,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-20 07:35:00+00:00,20.35333333333334,temp,cucumber,f199a2094793,68:67:25:2D:02:6E,cucumber/sensors/00:00:00:00:00:00
mean,12,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-20 07:40:00+00:00,20.99655172413793,temp,cucumber,f199a2094793,68:67:25:2D:02:6E,cucumber/sensors/00:00:00:00:00:00
mean,12,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-20 07:45:00+00:00,21.834482758620695,temp,cucumber,f199a2094793,68:67:25:2D:02:6E,cucumber/sensors/00:00:00:00:00:00
mean,12,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-20 07:50:00+00:00,22.546666666666667,temp,cucumber,f199a2094793,68:67:25:2D:02:6E,cucumber/sensors/00:00:00:00:00:00
mean,12,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-20 07:55:00+00:00,23.128571428571426,temp,cucumber,f199a2094793,68:67:25:2D:02:6E,cucumber/sensors/00:00:00:00:00:00
mean,12,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-20 08:00:00+00:00,23.509999999999998,temp,cucumber,f199a2094793,68:67:25:2D:02:6E,cucumber/sensors/00:00:00:00:00:00
mean,12,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-20 08:05:00+00:00,22.848275862068974,temp,cucumber,f199a2094793,68:67:25:2D:02:6E,cucumber/sensors/00:00:00:00:00:00
mean,12,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-20 08:10:00+00:00,23.362068965517246,temp,cucumber,f199a2094793,68:67:25:2D:02:6E,cucumber/sensors/00:00:00:00:00:00
mean,12,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-20 08:15:00+00:00,23.1896551724138,temp,cucumber,f199a2094793,68:67:25:2D:02:6E,cucumber/sensors/00:00:00:00:00:00
mean,12,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-20 08:20:00+00:00,23.020000000000003,temp,cucumber,f199a2094793,68:67:25:2D:02:6E,cucumber/sensors/00:00:00:00:00:00
